Column,dipl,HS_corr,HS_persname,persname,HS_persname_check,HS_comment,HS_link,dipl_ctx_lr15,pb_n,doc,dipl-ids
1237,maiſter Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,blůmẽ ¶ Die wur⸗ czel ain ſcharpffẽ rauch mit ainer klainer bitterkait . ¶ Der maiſter Serapio in dem bůch aggregato ris in dem capitel . laeg oder acorus ſpricht_ das die,NaN,GartDerGesundheit-c15-23_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok6554_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok6555_virtualSpan']"
1238,Serap.,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,ca. 4. vñ 6. beſehen . Der Gaza hat diſen Epff Paludapiñ verdolmeſchet . Jn Serap. cap. 280. heyſt er Aſalis / in Auerzh. Acharfas . Andere nennen diſen Epff,cxxxviij,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sSpan24879', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok24880_virtualSpan']"
1239,Serapione,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,das bezeüget auch der hochbe⸗ ruͤmpt Theophraſtus lib. 7. de plant. cap. 6 . Jn Serapione heyſt aͤnis Aniſum cap. 242. bei etlichen Ciminum dulce / ſuͤſſer Kymmel . Von der,NaN,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sSpan24847', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok24848_virtualSpan']"
1240,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,den ſtůlgang . Aichbaum Das xxxiii Capitel Rbor glandis latĩe . hullis arabice . ¶ Serapio in dẽ bůch aggregatoris in dem capitel Hullus id eſt arbor glan⸗ dis ſpricht .,NaN,GartDerGesundheit-c23-33_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sSpan24263', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok24264_virtualSpan']"
1241,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,die ge ſchwollen ſind . vnnd iſt auch gůt wider die fiſtel des arſzdarmes als Serapio ſpricht ¶ Jtem haͤberin mel iſt auch gar gůt dz antlicz des menſchen ſchoͤn vnd,NaN,GartDerGesundheit-c23-33_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sSpan24256', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok24257_virtualSpan']"
1242,Serapion,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,die würtzelin zart / wie menſchen har / ſchneeweiſſze . Naſturcium tectorum / wie es Serapion nennet / mit ſchmalẽ / langen / ſpitz⸗ en / vnd geſpaltenen blettlin / zweyerfingerlang,CCLX,ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sSpan24682', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sTok24683_virtualSpan']"
1243,maiſter Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,Enyſz xv Capitel Niſum grece et latĩe Anei ſũ arabice . ¶ Der maiſter Serapio in dem bůch . ag gregatoris in dem capitel . Aneiſũ . id eſt Aniſum,NaN,GartDerGesundheit-c15-23_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok3927_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok3928_virtualSpan']"
1244,Ser.,,Serapion von Alexandria,Serapion_von_Alexandria,true,Kürzel,,eyn wenig ſůſſer vnnd breüchlicher / den nent man im Beyerland vnd Heſſen Welſamen . Ser. ca. 319. Den dritten Wermůt nent Dioſco. Santonicum von den voͤlckern Santones genant in Gallia,xcvii,NewKreuetterBuch_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sSpan22983', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok22984_virtualSpan']"
1245,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,gekochet mit eiſſich ſind faſt gůt dẽ die do habẽ groſſe hicze . ¶ Serapio . habern waichet die verherten gelider das mel douõ darüber geleget geleich ainem pflaſter,NaN,GartDerGesundheit-c23-33_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sSpan24255', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok24256_virtualSpan']"
1246,maiſter Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,geleichen mag man thůn den fra⸗ wen dẽ ir můter her für gat ¶ Der maiſter Serapio in dem bůch Ag gregatoris ſprichet . das ſchlehen⸗ ſaft gemacht werde võ der frucht,NaN,GartDerGesundheit-c23-33_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok5142_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok5143_virtualSpan']"
1247,mai ſter Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,grecum vnd in latinuz alſo genant ˖ Heſum iſt es genant in arabiſchem ¶ Der mai ſter Serapio in dem bůch aggre⸗ gatoris in dẽ capitel Heſum id eſt Abrotunum ſpricht ˖ das,NaN,GartDerGesundheit_1487_vonCuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok1089_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok1090_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok1091_virtualSpan']"
1248,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,huſten / mit zucker gemiſchet / vnd iſt auch den bauch weichen zu ſtulgang ſagt Serapio . Fuͤr den wurm ynn den ohren . Caput monachi . Safft von den blettern,NaN,ArtzneyBuchleinDerKreutter_1532_Tallat,"['RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sSpan24174', 'RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sTok24175_virtualSpan']"
1249,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,in ir hat ſterbẽ die ſpuͤlwürme / dauon genomen auf ain halb lot . ¶ Serapio ſpri⸗ chet ˖ das ſtabwurcz genüczt ver⸗ zeret v̉berflüſſig feuchtikait die in den daͤrmen ſind,NaN,GartDerGesundheit_1487_vonCuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sSpan24318', 'RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok24319_virtualSpan']"
1250,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,Johannes meſue ſpricht . das roſenmarin ſei haiſz vnd trucken an dẽ dritẽ grad ¶ Serapio in dem bůch Agg re⸗ gatoris ſpricht . dz roſenmarĩ hab bleter nahet als der,NaN,GartDerGesundheit-c15-23_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sSpan24372', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok24373_virtualSpan']"
1251,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,keichen vnd ſchwarlichen atmẽ ¶ Melde dick genüczt treibt auſz die ſpuͤlwürme . ¶ Serapio ſprichet . das der ſamen von melde bringe vomitũ / dz iſt ſich obẽauſz brechen,NaN,GartDerGesundheit-c15-23_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sSpan24341', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok24342_virtualSpan']"
1252,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,latĩe . Ana gallꝰ grece vel myoſchais vel xantalia . arabice yp⸗ pia . ¶ Serapio in dem bůch Ag⸗ gregatoris in dẽ capitel Anagallꝰ id eſt auricula muris ſprichet .,NaN,GartDerGesundheit-c23-33_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sSpan24247', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok24248_virtualSpan']"
1253,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,lauendel waſſer . Was dem man mehre ſeynen ſamen . Behem herba ſic dicta . Serapio ſpricht / dieſe wurtz ſtercket das hertz / vnd nimpt dem hertzen das zittern /,NaN,ArtzneyBuchleinDerKreutter_1532_Tallat,"['RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sSpan24159', 'RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sTok24160_virtualSpan']"
1254,maiſter Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,loͤcher gelaſſen macht nieſen vnd rainiget das haubt võ boͤſer feu⸗ chtung . ¶ Der maiſter Serapio ſpricht . das anagallꝰ dz iſt meuſz⸗ ore die do blůmen habent geleich der farbe,NaN,GartDerGesundheit-c23-33_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok5843_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok5844_virtualSpan']"
1255,Se rapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,macht ſchwiczẽ vnd thůt auff die verſtopften ge lider vñ machet wol haͤrmẽ ¶ Se rapio ſpricht . das haſelwurcz ge⸗ ſoten mit moſt ſey faſt gůt dẽ waſ ſerſüchtigen alſo,NaN,GartDerGesundheit-c15-23_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok5869_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok5870_virtualSpan']"
1256,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,maiſter ſprechen das er ſey warm vñ truckẽ bey dem vier den grad . ¶ Serapio in dem bůch aggregatoris in dẽ capitel ˖ Thaũ ſprichet das do ſey zwayer hand,NaN,GartDerGesundheit_1487_vonCuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sSpan24327', 'RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok24328_virtualSpan']"
1257,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,nents derhalben Paſtinacam maiorem . Auer⸗ rhois ſagt Mauoca ſei der ſamen Carui vnnd Ameos Serapio ſchreibt capite. 279. Caruia ſei der ſamen carui . Hie ſolt ich beſchzreiben den,cxlv,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sSpan24853', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok24854_virtualSpan']"
1258,Sera⸗ pio.,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,roſenmarĩ vñ melliſſe in waſſer geſoten die můter domit gerainiget macht ſie leichtlich fruchtber ſpricht Sera⸗ pio. Boberellen Das xxiii Capitel Lkekengi grece et latine . / ¶ Der maiſter ſerapio ſp⸗,NaN,GartDerGesundheit-c23-33_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok4339_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok4340_virtualSpan']"
1259,Se⸗ rapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,ſpricht . das der ſey haiſz vnnd trucken an dem andern grad . vnd Auicenna Se⸗ rapio Plateariꝰ Diaſcorides ſind diſz auch bewaͤren ¶ Jtem er ſpri⸗ cht das die wurczel võ,NaN,GartDerGesundheit-c15-23_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok6510_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok6511_virtualSpan']"
1260,maiſter ſerapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,ſpricht Sera⸗ pio. Boberellen Das xxiii Capitel Lkekengi grece et latine . / ¶ Der maiſter ſerapio ſp⸗ richet . das diſz krautes tu gent ſey in der frucht vñ nit an,NaN,GartDerGesundheit-c23-33_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok4353_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok4354_virtualSpan']"
1261,Serap.,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,Suſui / den Na⸗ bathi / den Coraſceni / vnd den Romanum Ab ſynthium . Serap. Cap. 14. gedenckt dreier Wer mut / welche namen vns hie nicht jrren moͤgen .,39,Experimenta_1550_Schellenberg,"['RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sSpan33846', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok33847_virtualSpan']"
1262,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,Teutſche wörtlin Saffran / ſchicket ſich eben recht zů dem Arabiſchen / Denn alſo ſagt Serapio . Cap . 175 Saffran iſt Latine Crocus / Eygentlich moͤ gen wir Teutſchen uns,NaN,Experimenta_1550_Schellenberg,"['RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sSpan33866', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok33867_virtualSpan']"
1263,er,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,von melde bringe vomitũ / dz iſt ſich obẽauſz brechen . vnd ſagt das er geſehen hab ain menſchẽ der võ dem ſamẽ getruncken hab auf zwai quintin vnd hab,NaN,GartDerGesundheit-c15-23_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sSpan24342', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok24343_virtualSpan']"
1264,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,waſſer / vnd damit vnten auff ge⸗ beet / der dampff hilfft / vnd ſpricht Serapio yn dem buch Aggregatoris / das der eichelbaum viel guter tugend hab . Wie man,NaN,ArtzneyBuchleinDerKreutter-Abrotanum_1532_Tallat,"['RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter-Abrotanum_1532_Tallat#sSpan22631', 'RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter-Abrotanum_1532_Tallat#sTok22632_virtualSpan']"
1265,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,widder das gegicht / wenn man das auff den bauch leget / ſpricht Platearius . Serapio ſpricht / der ſamen alſo gruͤn geſtoſſen / vnd den ſafft dar⸗ aus gelaſſen /,NaN,ArtzneyBuchleinDerKreutter_1532_Tallat,"['RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sSpan24168', 'RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sTok24169_virtualSpan']"
1266,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,wie diſe genüczet werdenn so ſind ſie von natur ſtopffen vnnd kelten . / ¶ Serapio ſprichet . das aichelen ſind gar gůt genüczt den frawen die auch czů,NaN,GartDerGesundheit-c23-33_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sSpan24264', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok24265_virtualSpan']"
1267,Serapio,,Serapion von Alexandria,Serapion_von_Alexandria,true,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,wird wol riechen / vnd wermet den Magen / vnd machet gute dewung . Item Serapio ſpricht / das Baſilien ſey gut dem Magen / vnd macht deuen die grobe ſpeis,NaN,ArtzneyBuchleinDerKreutter_1532_Tallat,"['RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sSpan24155', 'RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sTok24156_virtualSpan']"
1268,Serapio,persname anpassen,Serapion von Alexandria,"Serapion_von_Alexandria,",false,über Name,https://de.wikipedia.org/wiki/Serapion_von_Alexandria,octana . Was nun Petroſelinum oder Petra pium ſei / würt hernoch angezeygt . Der Serapio hat auch vil Apia / nicht weniger dann ſechſz / vnder den ſelben nent er,cxxxvij,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sSpan24872', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok24873_virtualSpan']"
1269,gůt Poet Serenus,persname anpassen,Quintus Serenus,Serenus,false,"""Serenus verfasste das medizinische Lehrgedicht De medicina praecepta""",https://de.wikipedia.org/wiki/Quintus_Serenus,haupt vnd hirn die kalte feüchtigkeyt darmit gezwagen vnd ge⸗ reynigt / das bezeügt der gůt Poet Serenus im ſibenden capitel Purga⸗ turcerebrum manſa radice Pyrethri / vnnd mit im Paulus,cxxxvi,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok5506_virtualSpan', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok5507_virtualSpan', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok5508_virtualSpan']"
1270,Simon Paulli,,Simon Pauli der Jüngere,Simon_Pauli_der_Jüngere,true,Name,,"der Wermuth etwas ſchlaͤffericht macht und viele den Wermuth nicht leyden koͤnnen , ſo zeigt Simon Paulli in ſeinem Kraͤuter⸗Buch p. 185. ei⸗ ne andere Art Bitter⸗Wein mit andern dergl. bittern Kraͤutern",460,ViridariumReformatum_1719_Valentini,"['RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok622_virtualSpan', 'RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok623_virtualSpan']"
1271,Simon Paulli,,Simon Pauli der Jüngere,Simon_Pauli_der_Jüngere,true,Name,,"eine erwaͤr⸗ mende , austrucknende , wind⸗zertheilende , auch Urin ⸗ treibende Qualitaͤt . Dahero Simon Paulli 2. B. pag. 183. ein halb Quint von dem gedoͤrrten Kraut mit ein wenig Salpeter",462,ViridariumReformatum_1719_Valentini,"['RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok1645_virtualSpan', 'RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok1646_virtualSpan']"
1272,Simon Paulli,,Simon Pauli der Jüngere,Simon_Pauli_der_Jüngere,true,Name,,"Ermuͤdung lieber ein vier⸗ fuͤſſig Thier als den Beyfuſz loben wollen , ſo hat doch Simon Paulli dergleichen Bad hierzu bewehrt befunden , in dem der Beyfuſz diejeni⸗ ge Feuchtigkeiten / welche",464,ViridariumReformatum_1719_Valentini,"['RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok2919_virtualSpan', 'RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok2920_virtualSpan']"
1273,Apoſtel Petrus,persname anpassen,Apostel Petrus,Simon_Petrus,false,"1.Petrus 4,15",https://de.wikipedia.org/wiki/Simon_Petrus,alle v⸗ brige Zeit mit Stuͤmpeln in der Artzney zubringen / vngeacht da ſz der Apoſtel Petrus in dem vierdten Capittel ſeiner erſten Epiſt el alle die / ſo in ein frembd,NaN,HortulusSanitatis-VR_1609_Uffenbach,"['RIDGES_Herbology_Version9.0/HortulusSanitatis-VR_1609_Uffenbach#sTok2471_virtualSpan', 'RIDGES_Herbology_Version9.0/HortulusSanitatis-VR_1609_Uffenbach#sTok2472_virtualSpan']"
1274,Simon Januenſis,persname anpassen,Simon Ianuensis,Simon_von_Genua,false,13. Jh - Arzt,https://www.deutsche-biographie.de/pnd100960928.html,vñ bei andern Sauſchaurarim heyſſen . Wiewol diſe namen nit zůr Stabwurtz gehoͤren / wie Simon Januenſis meynt / ſo iſt das woͤrtlin Belengeſif oder Berengeſif / Arthimeſia vnd Sanguaſora / Abrotanum,xcviii,NewKreuetterBuch_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok2699_virtualSpan', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok2700_virtualSpan']"
1275,F. v. Müller,persname anpassen,Ferdinand von Mueller,Sir_Ferdinand_Jacob_Heinrich_Müller,false,"""Ferdinand Jacob Heinrich Mueller, ab 1867 von Mueller, ab 1871 Freiherr von Mueller (* 30. Juni 1825 in Rostock; † 10. Oktober 1896 in Melbourne, Australien) war ein deutsch-australischer Botaniker und Geograph. Sein offizielles botanisches Autorenkürzel lautet „F.Muell.“ """,https://de.wikipedia.org/wiki/Ferdinand_von_Mueller,", aufrechtes , verzweigtes Kraut mit linealischen , ganzrandigen B. 1 Art , E. pusillus F. v. Müller ( Fig. 129 Q—S ) , im gemäßigten Australien . 575. Cancrinia Kar. et Kir.",282,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok1613_virtualSpan', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok1614_virtualSpan', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok1615_virtualSpan']"
1276,F. v. Müller,persname anpassen,Ferdinand von Mueller,Sir_Ferdinand_Jacob_Heinrich_Müller,false,"""Ferdinand Jacob Heinrich Mueller, ab 1867 von Mueller, ab 1871 Freiherr von Mueller (* 30. Juni 1825 in Rostock; † 10. Oktober 1896 in Melbourne, Australien) war ein deutsch-australischer Botaniker und Geograph. Sein offizielles botanisches Autorenkürzel lautet „F.Muell.“ """,https://de.wikipedia.org/wiki/Ferdinand_von_Mueller,"I. graminifolia Turcz. ( Fig. 129 M—P ) , im gemäßigten Australien . 574. Elachanthus F. v. Müller . Kf. klein , an den Zweigenden einzeln , heterogam ; Hüllb. wenige , 2reihig",282,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok1528_virtualSpan', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok1529_virtualSpan', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok1530_virtualSpan']"
1277,Pr. Sorau,persname anpassen,keine Person,Sorau,false,"""Succincta Mannae Excorticatio. [...]""",https://katalog.slub-dresden.de/id/0-1484318196,"myſtiſchen und emblema⸗ tiſchen Meditationisbus ausgefertigt , von Joh. Samuel Ledel , M. D. und Pr. Sorau 1733. 8. 6. Bogen . **** ) Catal. flirp. filef. p. 88. Gramen mannæ fecundum",41,BeschreibungDerGraeser-c37-48_1769_Schrebers,"['RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c37-48_1769_Schrebers#sTok2237_virtualSpan', 'RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c37-48_1769_Schrebers#sTok2238_virtualSpan']"
1278,Soſimenes,,Sosimenes,Sosimenes,true,"""griechischer Arzt, den Plinius n. h. nennt""","https://elexikon.ch/meyers/RE/IIIA,1_1165.png",/ vund ſo bald die kindtbetterin geniſzt / ſol man ir daruon drincken geben . Soſimenes hat alle herrtigkeiten damit geweychet / mit eſſig vermengt . Zů den muͤden vnd erſchlagenen,CCLVIII,ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sSpan24676', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sTok24677_virtualSpan']"
